id,company,province,city,county
7475,瑞纳智能设备股份有限公司,安徽省,合肥市,庐阳区
7476,上海精测半导体技术有限公司,上海市,上海市,青浦区
7477,强一半导体（苏州）股份有限公司,江苏省,苏州市,吴中区
7478,上海璞成科技有限公司,上海市,上海市,徐汇区
7479,赛纳生物科技（广州）有限公司,广东省,广州市,海珠区
7480,华大研究院,广东省,深圳市,龙岗区
7481,美的集团（上海）有限公司,上海市,上海市,青浦区
7482,中煤科工集团重庆研究院有限公司,重庆市,重庆市,九龙坡区
7483,浙江盛泰服装集团股份有限公司,浙江省,绍兴市,嵊州市
7484,四川数字交通科技股份有限公司,四川省,成都市,武侯区
7485,北京天玛智控科技股份有限公司,北京市,北京市,朝阳区
7486,无锡先导智能装备股份有限公司,江苏省,无锡市,新吴区
7487,苏州清听声学科技有限公司,江苏省,苏州市,虎丘区
7488,深圳瑞波光电子有限公司,广东省,深圳市,龙华区
7489,上海乐侠文化传媒有限公司,上海市,上海市,徐汇区
7490,哈尔滨东安汽车动力股份有限公司,黑龙江省,哈尔滨市,平房区
7491,北京易控智驾科技有限公司,北京市,北京市,海淀区
7492,浙江德创环保科技股份有限公司,浙江省,绍兴市,越城区
7493,中国电子科技集团...,江苏省,南京市,栖霞区
7494,北京华品博睿网络技术有限公司,北京市,北京市,朝阳区
7495,浙江晶盛机电股份有限公司,浙江省,杭州市,临平区
7496,厦门亿联网络技术股份有限公司,福建省,厦门市,湖里区
7497,中路交科科技股份有限公司,江苏省,南京市,浦口区
7498,乐普（北京）医疗器械股份有限公司,北京市,北京市,昌平区
7499,三一重型装备有限公司,辽宁省,沈阳市,铁西区
7500,南京玻璃纤维研究设计院有限公司,江苏省,南京市,雨花台区
7501,天津普兰能源科技有限公司,天津市,天津市,津南区
7502,努美（天津）科技有限公司,天津市,天津市,东丽区
7503,湖北省楚天云有限公司,湖北省,武汉市,洪山区
7504,浙江荷湖科技有限公司,浙江省,杭州市,余杭区
7505,上海交通大学宁波人工智能研究院,浙江省,宁波市,海曙区
7506,华为云计算技术有限公司,北京市,北京市,昌平区
7507,华勤技术股份有限公司,上海市,上海市,浦东新区
7508,深圳市祺鑫环保科技有限公司,广东省,深圳市,宝安区
7509,深圳市现代农业装备研究院,广东省,广州市,天河区
7510,康龙化成（北京）新药技术股份有限公司,浙江省,绍兴市,上虞区
7511,江苏同橙科技有限公司,江苏省,南京市,鼓楼区
7512,西安中科光电精密工程有限公司,陕西省,西安市,雁塔区
7513,浙江大学高端装备研究院,浙江省,杭州市,临平区
7514,成都云检韵祥医学科技有限公司,四川省,成都市,武侯区
7515,西安中科光电精密工程有限公司,陕西省,西安市,雁塔区
7516,浙江大学高端装备研究院,浙江省,杭州市,临平区
7517,成都云检韵祥医学科技有限公司,四川省,成都市,武侯区
7518,成都图灵威视科技有限公司,四川省,成都市,双流区
7519,上海交大四川研究院,四川省,成都市,双流区
7520,深圳市祺鑫环保科技有限公司,广东省,深圳市,宝安区
7521,深圳市科瑞新能源装备技术有限公司,广东省,深圳市,光明区
7522,妙智科技（深圳）有限公司,广东省,深圳市,福田区
7523,中科南京移动通信与计算创新研究院,江苏省,南京市,江宁区
7524,时空视界智能科技（福建）有限公司,江苏省,南京市,栖霞区
7525,宁波尚进自动化科技有限公司,浙江省,宁波市,鄞州区
7526,西子清洁能源装备制造股份有限公司,北京市,北京市,通州区
7527,上海派森诺生物科技股份有限公司,江苏省,南京市,浦口区
7528,嘉兴欣贝莱生物科技有限公司,浙江省,杭州市,钱塘区
7529,深圳市海普洛斯生物科技有限公司,广东省,深圳市,南山区
7530,深圳市华晨阳科技有限公司,广东省,深圳市,南山区
7531,成都时识科技有限公司,四川省,成都市,武侯区
7532,深圳市德兰明海科技有限公司,广东省,惠州市,惠阳区
7533,南京中安半导体设备有限责任公司,江苏省,南京市,浦口区
7534,北京灵动天地文化发展有限公司,北京市,北京市,通州区
7535,上海近观科技有限责任公司,上海市,上海市,嘉定区
7536,昂坤视觉（北京）科技有限公司,北京市,北京市,昌平区
7537,深圳蓝影医学科技股份有限公司,广东省,深圳市,宝安区
7538,中国空间技术研究院杭州中心,浙江省,杭州市,西湖区
7539,合肥芯投微电子有限公司,安徽省,合肥市,蜀山区
7540,曙光信息产业（北京）有限公司,北京市,北京市,海淀区
7541,浙江杜比医疗科技有限公司,浙江省,杭州市,萧山区
7542,上海微创心通医疗科技有限公司,上海市,上海市,浦东新区
7543,江苏神马电力股份有限公司,江苏省,南通市,崇川区
7544,上海交通大学,上海市,上海市,闵行区
7545,浙江博氢新能源有限公司,江苏省,苏州市,吴中区
7546,华为技术服务有限公司,浙江省,杭州市,滨江区
7547,杭州华为企业通信技术有限公司,浙江省,杭州市,滨江区
7548,北京云道智造科技有限公司,北京市,北京市,海淀区
7549,惠州比亚迪电子有限公司,广东省,深圳市,龙岗区
7550,比亚迪汽车有限公司,陕西省,西安市,长安区
7551,材料科学姑苏实验室,江苏省,苏州市,吴中区
7552,北京清析技术研究院合肥分院,安徽省,合肥市,蜀山区
7553,广东省新一代通信与网络创新研究院,广东省,广州市,黄埔区
7554,北京品驰医疗设备有限公司,北京市,北京市,昌平区
7555,北京硅研新材科技有限公司,北京市,北京市,海淀区
7556,华勤技术股份有限公司,上海市,上海市,浦东新区
7557,北京深云智合科技有限公司,北京市,北京市,昌平区
7558,湖北省楚天云有限公司,湖北省,武汉市,洪山区
7559,广东美的厨房电器制造有限公司,广东省,佛山市,顺德区
7560,北京凯普林光电科技股份有限公司,天津市,天津市,东丽区
7561,北京阅影科技有限公司,北京市,北京市,西城区
7562,沛顿科技（深圳）有限公司,广东省,深圳市,福田区
7563,无锡小天鹅电器有限公司,江苏省,无锡市,新吴区
7564,清华德人西安幸福制药有限公司,陕西省,西安市,雁塔区
7565,陕西数图行信息科技有限公司,陕西省,西安市,雁塔区
7566,英特仿真科技（西安）有限公司,辽宁省,大连市,甘井子区
7567,国网智能科技股份有限公司,山东省,济南市,历下区
7568,深圳市精锋医疗科技股份有限公司,广东省,深圳市,龙岗区
7569,上海微电子装备（集团）股份有限公司,上海市,上海市,浦东新区
7570,成都时识科技有限公司,四川省,成都市,武侯区
7571,有研（广东）新材料技术研究院,广东省,佛山市,禅城区
7572,中国科学院空间应用工程与技术中心,北京市,北京市,海淀区
7573,成都华为技术有限公司,浙江省,杭州市,滨江区
7574,强一半导体（苏州）股份有限公司,江苏省,苏州市,吴中区
7575,北京万集科技股份有限公司,湖北省,武汉市,江夏区
7576,瑞纳智能设备股份有限公司,安徽省,合肥市,庐阳区
7577,康龙化成（北京）新药技术股份有限公司,浙江省,绍兴市,上虞区
7578,厦门亿联网络技术股份有限公司,福建省,厦门市,湖里区
7579,浙江晶盛机电股份有限公司,浙江省,杭州市,临平区
7580,上海芯钬量子科技有限公司,上海市,上海市,浦东新区
7581,神思电子技术股份有限公司,山东省,济南市,历下区
7582,无锡先导智能装备股份有限公司,浙江省,杭州市,临安区
7583,深圳国泰道合科技有限公司,北京市,北京市,海淀区
7584,深圳市康冠科技股份有限公司,广东省,深圳市,龙岗区
7585,中国工程物理研究院上海激光等离子体研究所,上海市,上海市,嘉定区
7586,中科南京移动通信与计算创新研究院,江苏省,南京市,江宁区
7587,上海近观科技有限责任公司,上海市,上海市,嘉定区
7588,上海华为技术有限公司,上海市,上海市,浦东新区
7589,华为技术有限公司,广东省,深圳市,福田区
7590,荣耀终端有限公司,上海市,上海市,浦东新区
7591,之江实验室,北京市,北京市,海淀区
7592,鸿之微科技（上海）股份有限公司,上海市,上海市,浦东新区
7593,北京云道智造科技有限公司,北京市,北京市,海淀区
7594,武汉之道在线教育科技有限公司,北京市,北京市,昌平区
7595,北京清析技术研究院合肥分院,安徽省,合肥市,蜀山区
7596,天津诚安金码科技有限公司,北京市,北京市,海淀区
7597,比亚迪汽车工业有限公司,广东省,深圳市,坪山区
7598,广东美的厨房电器制造有限公司,广东省,佛山市,顺德区
7599,北京摩尔芯光半导体技术有限公司,北京市,北京市,海淀区
7600,上海设序科技有限公司,上海市,上海市,闵行区
7601,深圳市精锋医疗科技股份有限公司,广东省,深圳市,龙岗区
7602,北京小米移动软件有限公司,上海市,上海市,浦东新区
7603,郑州速净环保工程有限公司,江苏省,南京市,江宁区
7604,南京中安半导体设备有限责任公司,江苏省,南京市,浦口区
7605,浙江杜比医疗科技有限公司,浙江省,杭州市,萧山区
7606,深圳蓝影医学科技股份有限公司,广东省,深圳市,宝安区
7607,北京蓝晶微生物科技有限公司,上海市,上海市,杨浦区
7608,神思电子技术股份有限公司,山东省,济南市,历下区
7609,深圳市现代农业装备研究院,广东省,广州市,天河区
7610,苏州佳祺仕科技股份有限公司,江苏省,苏州市,虎丘区
7611,鹏城实验室,广东省,深圳市,南山区
7612,中合智圆（厦门）科技服务有限公司,福建省,厦门市,思明区
7613,合肥井松智能科技股份有限公司,上海市,上海市,长宁区
7614,上海秦陕资产管理有限公司,湖北省,武汉市,武昌区
7615,久方智能（广东）有限公司,广东省,深圳市,龙华区
7616,人工智能与数字经济广东省实验室（广州）,广东省,广州市,海珠区
7617,邯郸市展望装饰装修工程有限公司,河北省,邯郸市,武安市
7618,启天锤科技（深圳）有限公司,广东省,东莞市,
7619,菌健生命科学（上海）有限公司,山东省,青岛市,市北区
7620,深圳麦克韦尔科技有限公司,云南省,昆明市,官渡区
7621,北京麦吉克管理咨询有限公司,北京市,北京市,海淀区
7622,智洋创新科技股份有限公司,山东省,济南市,历城区
7623,浙江同花顺智能科技有限公司,浙江省,杭州市,余杭区
7624,佰达微（深圳）电子有限公司,广东省,深圳市,南山区
7625,中科慧远视觉技术（洛阳）有限公司,北京市,北京市,海淀区
7626,江苏索特电子材料有限公司,上海市,上海市,浦东新区
7627,深圳市力合微电子股份有限公司,广东省,深圳市,南山区
7628,上海天衾实业有限公司,上海市,上海市,闵行区
7629,北京沃东天骏信息技术有限公司,北京市,北京市,通州区
7630,北京三快在线科技有限公司,北京市,北京市,朝阳区
7631,上海联影医疗科技股份有限公司,北京市,北京市,海淀区
7632,北京京邦达贸易有限公司,北京市,北京市,大兴区
7633,深圳中芯量子科技有限公司,广东省,深圳市,南山区
7634,网易有道信息技术（北京）有限公司,北京市,北京市,海淀区
7635,深圳企业云科技股份有限公司,广东省,深圳市,南山区
7636,云宏信息科技股份有限公司,广东省,广州市,天河区
7637,爱绿城环保科技有限公司,北京市,北京市,丰台区
7638,上海爱拍拍电子商务有限公司,上海市,上海市,嘉定区
